ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
kui-60-1,,kui,60,ɨŋkɨ,ɨŋkɨ,ɨ <<ŋ>> k ɨ,,meira2005southern[182],,,^ ɨ <ŋ> k ɨ $,default
kax-60-1,,kax,60,nɨk,nɨk,n ɨ k,,schuring2018kaxuyana[105],,,^ n ɨ k $,default
kar-60-1,,kar,60,woʔnɨkɨ,woʔnɨkɨ,w o ʔ n ɨ k ɨ,,courtz2008carib[429],,,^ w o ʔ n ɨ k ɨ $,default
ikp-60-1,,ikp,60,eŋkɨ,eŋkɨ,e <<ŋ>> k ɨ,,alves2013verbo[116],,,^ e <ŋ> k ɨ $,default
hix-60-1,,hix,60,nɨkɨ,nɨkɨ,n ɨ k ɨ,,hixkaryanaderby1985[189],,,^ n ɨ k ɨ $,default
car-60-1,,car,60,onɨkɨ,onɨkɨ,o n ɨ k ɨ,,guerrero2016karihona[14],,,^ o n ɨ k ɨ $,default
bak-60-1,,bak,60,ɨkɨ,ɨkɨ,ɨ k ɨ,,meira2005southern[182],,,^ ɨ k ɨ $,default
ara-60-1,,ara,60,ɨŋkɨ,ɨŋkɨ,ɨ <<ŋ>> k ɨ,,alves2017arara[156],,,^ ɨ <ŋ> k ɨ $,default
apa-60-1,,apa,60,nɨʔ,nɨʔ,n ɨ ʔ,,camargo2002lexico[113],,,^ n ɨ ʔ $,default
aku-60-1,,aku,60,əənɨkɨ,əənɨkɨ,<<ə>> <<ə>> n ɨ k ɨ,,meira1998proto[184],,,^ <ə> <ə> n ɨ k ɨ $,default
pem-60-1,,pem,60,weʔnumɨ,weʔnumɨ,w e ʔ n u m ɨ,,swiggers2010gramatica[81],,,^ w e ʔ n u m ɨ $,default
mac-60-1,,mac,60,wetun,wetun,w e t u n,,abbott2015dictionary,,,^ w e t u n $,default
ing-60-1,,ing,60,eʔnɨmɨ,eʔnɨmɨ,e ʔ n ɨ m ɨ,,cruz2005fonologia[240],,,^ e ʔ n ɨ m ɨ $,default
pan-60-1,,pan,60,okuetji,okuetji,o k u e t j i,,price2015dictionary,,,^ o k u e t j i $,default
wai-61-1,,wai,61,wajh,wajh,w a j <<h>>,,hawkins2015dictionary,,,^ w a j <h> $,default
kax-61-1,,kax,61,ewaihɨ,ewaihɨ,e w a i <<h>> ɨ,,schuring2018kaxuyana[56],,,^ e w a i <h> ɨ $,default
hix-61-1,,hix,61,wajeh,wajeh,w a j e <<h>>,,meira2005southern[182],,,^ w a j e <h> $,default
pem-61-1,,pem,61,eriʔkɨ,eriʔkɨ,e r i ʔ k ɨ,,swiggers2010gramatica[157],,,^ e r i ʔ k ɨ $,default
ing-61-1,,ing,61,eriʔ,eriʔ,e r i ʔ,,,,,^ e r i ʔ $,default
apa-61-1,,apa,61,oriʔ,oriʔ,o r i ʔ,,camargo2002lexico[70],,,^ o r i ʔ $,default
way-61-1,,way,61,rəməpɨ,rəməpɨ,r <<ə>> m <<ə>> p ɨ,,,,,^ r <ə> m <ə> p ɨ $,default
kar-61-1,,kar,61,romopɨ,romopɨ,r o m o p ɨ,,courtz2008carib[360],,,^ r o m o p ɨ $,default
ikp-61-1,,ikp,61,rompo,rompo,r o m p o,,meira2005southern[182],,,^ r o m p o $,default
ara-61-1,,ara,61,rumpo,rumpo,r u m p o,,alves2017arara[73],,,^ r u m p o $,default
tri-61-1,,tri,61,ei,ei,e i,,meira2005southern[182],,,^ e i $,default
car-61-1,,car,61,aheh,aheh,a <<h>> e <<h>>,,robayo2000avance[178],,,^ a <h> e <h> $,default
tam-61-1,,tam,61,atakepu,atakepu,a t a k e p u,,gilij1782saggio[5],,,^ a t a k e p u $,default
pan-61-1,,pan,61,oʔkepɨ,oʔkepɨ,o ʔ k e p ɨ,,meira2005southern[182],,,^ o ʔ k e p ɨ $,default
yab-61-1,,yab,61,əsəma,əsəma,<<ə>> s <<ə>> m a,,mendez1959yawarana[66],,,^ <ə> s <ə> m a $,default
wmr-61-1,,wmr,61,damem,damem,<<d>> a m e m,,,,,^ <d> a m e m $,default
mak-61-1,,mak,61,əma,əma,<<ə>> m a,,hall2015dictionary,,,^ <ə> m a $,default
mac-61-1,,mac,61,saʔmanta,saʔmanta,s a ʔ m a n t a,,meira2005southern[182],,,^ s a ʔ m a n t a $,default
kui-61-1,,kui,61,apɨŋu,apɨŋu,a p ɨ <<ŋ>> u,,,,,^ a p ɨ <ŋ> u $,default
bak-61-1,,bak,61,ige-aki,ige-aki,i <<g>> e <<->> a k i,,meira2005southern[182],,,^ i <g> e <-> a k i $,default
yuk-61-1,,yuk,61,eka,eka,e k a,,meira2005southern[182],,,^ e k a $,default
map-61-1,,map,61,tapiki,tapiki,t a p i k i,,muller1975mapoyo[74],,,^ t a p i k i $,default
tam-62-1,,tam,62,wo,wo,w o,,gilij1781saggio[124],,,^ w o $,default
pem-62-1,,pem,62,wə,wə,w <<ə>>,,swiggers2010gramatica[127],,,^ w <ə> $,default
map-62-1,,map,62,wawə,wawə,w a w <<ə>>,,muller1975mapoyo[76],,,^ w a w <ə> $,default
mac-62-1,,mac,62,wɨɨ,wɨɨ,w ɨ ɨ,,macushiabbott1991[132],,,^ w ɨ ɨ $,default
kar-62-1,,kar,62,wo,wo,w o,,courtz2008carib[427],,,^ w o $,default
bak-62-1,,bak,62,ɨə,ɨə,ɨ <<ə>>,,meira2005southern[182],,,^ ɨ <ə> $,default
ikp-62-1,,ikp,62,erenmɨ,erenmɨ,e r e n m ɨ,,ikpengpacheco2001[122],,,^ e r e n m ɨ $,default
ara-62-1,,ara,62,ereŋmɨ,ereŋmɨ,e r e <<ŋ>> m ɨ,,alves2017arara[97],,,^ e r e <ŋ> m ɨ $,default
tri-62-1,,tri,62,wa rɨ,wa rɨ,w a + r ɨ,,triocarlin2004[285],,,^ w a + r ɨ $,default
hix-62-1,,hix,62,otaha,otaha,o t a <<h>> a,,hixkaryanaderby1985[233],,,^ o t a <h> a $,default
apa-62-1,,apa,62,etapa,etapa,e t a p a,,camargo2002lexico[121],,,^ e t a p a $,default
yuk-62-1,,yuk,62,et͡ʃoka,et͡ʃoka,e t <<͡>> <<ʃ>> o k a,,meira2005southern[182],,,^ e t <͡> <ʃ> o k a $,default
wai-62-1,,wai,62,wajhka,wajhka,w a j <<h>> k a,,hawkins2015dictionary,,,^ w a j <h> k a $,default
kax-62-1,,kax,62,awajihka,awajihka,a w a j i <<h>> k a,,,,,^ a w a j i <h> k a $,default
kui-62-1,,kui,62,he,he,<<h>> e,,kuikurodossantos2007[128],,,^ <h> e $,default
aka-62-1,,aka,62,iʔmaʔka,iʔmaʔka,i ʔ m a ʔ k a,,akawaiocaesar2003[379],,,^ i ʔ m a ʔ k a $,default
pan-62-1,,pan,62,ama,ama,a m a,,panarepayne2013[69],,,^ a m a $,default
way-62-1,,way,62,upmo,upmo,u p m o,,wayanatavares2005[114],,,^ u p m o $,default
mak-62-1,,mak,62,ema,ema,e m a,,maquiritaricaceres2011[438],,,^ e m a $,default
wmr-62-1,,wmr,62,ii,ii,i i,,waimiribruno2003[94],,,^ i i $,default
car-62-1,,car,62,ihɨnəhɨ,ihɨnəhɨ,i <<h>> ɨ n <<ə>> <<h>> ɨ,,robayo2000avance[179],,,^ i <h> ɨ n <ə> <h> ɨ $,default
yab-62-1,,yab,62,jawa; jənkama,jawa,j a w a,,mendez1959yawarana[66],,,^ j a w a $,default
yab-62-2,,yab,62,jawa; jənkama,jənkama,j <<ə>> n k a m a,,mendez1959yawarana[66],,,^ j <ə> n k a m a $,default
map-63-1,,map,63,pənemi,pənemi,p <<ə>> n e m i,,muller1975mapoyo[74],,,^ p <ə> n e m i $,default
mak-63-1,,mak,63,hənɨmɨ,hənɨmɨ,<<h>> <<ə>> n ɨ m ɨ,,maquiritaricaceres2011[442],,,^ <h> <ə> n ɨ m ɨ $,default
mac-63-1,,mac,63,pɨnɨnu,pɨnɨnu,p ɨ n ɨ n u,,abbott2015dictionary,,,^ p ɨ n ɨ n u $,default
kar-63-1,,kar,63,weʔponumɨ,weʔponumɨ,w e ʔ p o n u m ɨ,,courtz2008carib[74],,,^ w e ʔ p o n u m ɨ $,default
ing-63-1,,ing,63,pənəmɨ,pənəmɨ,p <<ə>> n <<ə>> m ɨ,,cruz2005fonologia[59],,,^ p <ə> n <ə> m ɨ $,default
bak-63-1,,bak,63,wə,wə,w <<ə>>,,meira2005southern[182],,,^ w <ə> $,default
pan-63-1,,pan,63,akueʔpɨ,akueʔpɨ,a k u e ʔ p ɨ,,price2015dictionary,,,^ a k u e ʔ p ɨ $,default
pem-63-1,,pem,63,kupɨ,kupɨ,k u p ɨ,,swiggers2010gramatica[128],,,^ k u p ɨ $,default
ikp-63-1,,ikp,63,enkorore,enkorore,e n k o r o r e,,alves2013verbo[329],,,^ e n k o r o r e $,default
wai-63-1,,wai,63,ɸere,ɸere,<<ɸ>> e r e,,hawkins2015dictionary,,,^ <ɸ> e r e $,default
apa-63-1,,apa,63,epɨ,epɨ,e p ɨ,,camargo2002lexico[122],,,^ e p ɨ $,default
yuk-63-1,,yuk,63,sijanke,sijanke,s i j a n k e,,oquendo2007gramatica[34],,,^ s i j a n k e $,default
car-63-1,,car,63,ekətə,ekətə,e k <<ə>> t <<ə>>,,robayo2000avance[179],,,^ e k <ə> t <ə> $,default
hix-63-1,,hix,63,t͡ʃara,t͡ʃara,t <<͡>> <<ʃ>> a r a,,derbyshire1965textos[68],,,^ t <͡> <ʃ> a r a $,default
way-63-1,,way,63,toton,toton,t o t o n,,camargo2010wayana[131],,,^ t o t o n $,default
kax-63-1,,kax,63,t͡ʃu t͡ʃu ka,t͡ʃu t͡ʃu ka,t <<͡>> <<ʃ>> u + t <<͡>> <<ʃ>> u + k a,,,,,^ t <͡> <ʃ> u + t <͡> <ʃ> u + k a $,default
wmr-63-1,,wmr,63,sɨna kɨtɨ,sɨna kɨtɨ,s ɨ n a + k ɨ t ɨ,,bruno1996dictionary[26],,,^ s ɨ n a + k ɨ t ɨ $,default
yuk-64-1,,yuk,64,ami,ami,a m i,,oquendo2007gramatica[90],,,^ a m i $,default
wai-64-1,,wai,64,arɨ,arɨ,a r ɨ,,hawkins2015dictionary,,,^ a r ɨ $,default
pem-64-1,,pem,64,ariwomɨ,ariwomɨ,a r i w o m ɨ,,swiggers2010gramatica[122],,,^ a r i w o m ɨ $,default
map-64-1,,map,64,jarini,jarini,j a r i n i,,muller1975mapoyo[74],,,^ j a r i n i $,default
kui-64-1,,kui,64,alun,alun,a <<l>> u n,,meira2005southern[182],,,^ a <l> u n $,default
kar-64-1,,kar,64,arirumɨ,arirumɨ,a r i r u m ɨ,,courtz2008carib[241],,,^ a r i r u m ɨ $,default
ing-64-1,,ing,64,ariwomɨ,ariwomɨ,a r i w o m ɨ,,cruz2005fonologia[248],,,^ a r i w o m ɨ $,default
ikp-64-1,,ikp,64,awm,awm,a w m,,alves2013verbo[241],,,^ a w m $,default
ara-64-1,,ara,64,alumɨ,alumɨ,a <<l>> u m ɨ,,alves2017arara[166],,,^ a <l> u m ɨ $,default
pan-64-1,,pan,64,tən kawə,tən kawə,t <<ə>> n + k a w <<ə>>,,price2015dictionary,,,^ t <ə> n + k a w <ə> $,default
car-64-1,,car,64,kawədəketɨ,kawədəketɨ,k a w <<ə>> <<d>> <<ə>> k e t ɨ,,robayo2000avance[178],,,^ k a w <ə> <d> <ə> k e t ɨ $,default
bak-64-1,,bak,64,awəgɨ,awəgɨ,a w <<ə>> <<g>> ɨ,,von1892bakairi[75],,,^ a w <ə> <g> ɨ $,default
mac-64-1,,mac,64,awainamu,awainamu,a w a i n a m u,,abbott2015dictionary,,,^ a w a i n a m u $,default
apa-64-1,,apa,64,pokõ,pokõ,p o k <<õ>>,,koehns1994textos[kuruaz 114],,,^ p o k <õ> $,default
mak-64-1,,mak,64,anɲɨmɨ,anɲɨmɨ,a n <<ɲ>> ɨ m ɨ,,maquiritaricaceres2011[435],,,^ a n <ɲ> ɨ m ɨ $,default
hix-64-1,,hix,64,kunto,kunto,k u n t o,,derbyshire1965textos[32],,,^ k u n t o $,default
kax-64-1,,kax,64,werewere,werewere,w e r e w e r e,,,,,^ w e r e w e r e $,default
tri-64-1,,tri,64,wajan,wajan,w a j a n,,triocarlin2004[412],,,^ w a j a n $,default
way-64-1,,way,64,ətupap,ətupap,<<ə>> t u p a p,,camargo2010wayana[37],,,^ <ə> t u p a p $,default
wmr-64-1,,wmr,64,wanɨk; tɨpɨ,wanɨk,w a n ɨ k,,"bruno1996dictionary[32, 71]",,,^ w a n ɨ k $,default
wmr-64-2,,wmr,64,wanɨk; tɨpɨ,tɨpɨ,t ɨ p ɨ,,"bruno1996dictionary[32, 71]",,,^ t ɨ p ɨ $,default
kar-65-1,,kar,65,wɨtopotɨ,wɨtopotɨ,w ɨ t o p o t ɨ,,courtz2008carib[121],,,^ w ɨ t o p o t ɨ $,default
apa-65-1,,apa,65,ɨto,ɨto,ɨ t o,,camargo2002lexico[104],,,^ ɨ t o $,default
wai-65-1,,wai,65,etarʲ,etarʲ,e t a r <<ʲ>>,,hawkins2015dictionary,,,^ e t a r <ʲ> $,default
pem-65-1,,pem,65,eʔtame,eʔtame,e ʔ t a m e,,swiggers2010gramatica[136],,,^ e ʔ t a m e $,default
pan-65-1,,pan,65,ataraama,ataraama,a t a r a a m a,,price2015dictionary,,,^ a t a r a a m a $,default
mac-65-1,,mac,65,asarɨ,asarɨ,a s a r ɨ,,abbott2015dictionary,,,^ a s a r ɨ $,default
ing-65-1,,ing,65,sa,sa,s a,,cruz2005fonologia[137],,,^ s a $,default
hix-65-1,,hix,65,atarʲeknoh,atarʲeknoh,a t a r <<ʲ>> e k n o <<h>>,,hixkaryanaderby1985[211],,,^ a t a r <ʲ> e k n o <h> $,default
car-65-1,,car,65,itə,itə,i t <<ə>>,,robayo2000avance[180],,,^ i t <ə> $,default
bak-65-1,,bak,65,də,də,<<d>> <<ə>>,,meira2005southern[182],,,^ <d> <ə> $,default
yab-65-1,,yab,65,pɨrini,pɨrini,p ɨ r i n i,,mendez1959yawarana[68],,,^ p ɨ r i n i $,default
map-65-1,,map,65,pirini,pirini,p i r i n i,,muller1975mapoyo[74],,,^ p i r i n i $,default
yuk-65-1,,yuk,65,pɨta,pɨta,p ɨ t a,,meira2005southern[182],,,^ p ɨ t a $,default
tri-65-1,,tri,65,urakana,urakana,u r a k a n a,,meira2005southern[182],,,^ u r a k a n a $,default
kui-65-1,,kui,65,hɨlun,hɨlun,<<h>> ɨ <<l>> u n,,meira2005southern[182],,,^ <h> ɨ <l> u n $,default
ikp-65-1,,ikp,65,anta,anta,a n t a,,alves2013verbo[328],,,^ a n t a $,default
way-65-1,,way,65,tuhtuh,tuhtuh,t u <<h>> t u <<h>>,,wayanatavares2005[104],,,^ t u <h> t u <h> $,default
mak-65-1,,mak,65,əəmannəhɨ,əəmannəhɨ,<<ə>> <<ə>> m a n n <<ə>> <<h>> ɨ,,maquiritaricaceres2011[448],,,^ <ə> <ə> m a n n <ə> <h> ɨ $,default
ara-65-1,,ara,65,abad,abad,a <<b>> a <<d>>,,alves2017arara[78],,,^ a <b> a <d> $,default
kax-65-1,,kax,65,renɨmɨ,renɨmɨ,r e n ɨ m ɨ,,,,,^ r e n ɨ m ɨ $,default
tam-65-1,,tam,65,waitimu,waitimu,w a i t i m u,,gilij1782saggio[180],,,^ w a i t i m u $,default
yab-66-1,,yab,66,wəəpɨ,wəəpɨ,w <<ə>> <<ə>> p ɨ,,mendez1959yawarana[68],,,^ w <ə> <ə> p ɨ $,default
tri-66-1,,tri,66,əepɨ,əepɨ,<<ə>> e p ɨ,,meira2005southern[182],,,^ <ə> e p ɨ $,default
tam-66-1,,tam,66,epu,epu,e p u,,gilij1781saggio[15],,,^ e p u $,default
pem-66-1,,pem,66,jeʔpɨ,jeʔpɨ,j e ʔ p ɨ,,swiggers2010gramatica[223],,,^ j e ʔ p ɨ $,default
pan-66-1,,pan,66,əpɨ,əpɨ,<<ə>> p ɨ,,meira2005southern[182],,,^ <ə> p ɨ $,default
map-66-1,,map,66,wepɨ,wepɨ,w e p ɨ,,muller1975mapoyo[74],,,^ w e p ɨ $,default
mak-66-1,,mak,66,ehə,ehə,e <<h>> <<ə>>,,maquiritaricaceres2011[438],,,^ e <h> <ə> $,default
mac-66-1,,mac,66,ɨɨpɨ,ɨɨpɨ,ɨ ɨ p ɨ,,meira2005southern[182],,,^ ɨ ɨ p ɨ $,default
kui-66-1,,kui,66,ee,ee,e e,,,,,^ e e $,default
kax-66-1,,kax,66,ehɨ,ehɨ,e <<h>> ɨ,,schuring2018kaxuyana[33],,,^ e <h> ɨ $,default
kar-66-1,,kar,66,wopɨ,wopɨ,w o p ɨ,,courtz2008carib[429],,,^ w o p ɨ $,default
ing-66-1,,ing,66,jepɨ,jepɨ,j e p ɨ,,,,,^ j e p ɨ $,default
ikp-66-1,,ikp,66,arep,arep,a r e p,,meira2005southern[182],,,^ a r e p $,default
car-66-1,,car,66,ehɨ,ehɨ,e <<h>> ɨ,,robayo2000avance[178],,,^ e <h> ɨ $,default
bak-66-1,,bak,66,əe,əe,<<ə>> e,,meira2005southern[182],,,^ <ə> e $,default
ara-66-1,,ara,66,ebɨ,ebɨ,e <<b>> ɨ,,alves2017arara[112],,,^ e <b> ɨ $,default
apa-66-1,,apa,66,oeʔ,oeʔ,o e ʔ,,camargo2002lexico[66],,,^ o e ʔ $,default
aku-66-1,,aku,66,epɨ,epɨ,e p ɨ,,meira1998proto[168],,,^ e p ɨ $,default
way-66-1,,way,66,uməkɨ,uməkɨ,u m <<ə>> k ɨ,,,,,^ u m <ə> k ɨ $,default
wai-66-1,,wai,66,mok,mok,m o k,,hawkins2015dictionary,,,^ m o k $,default
hix-66-1,,hix,66,omok,omok,o m o k,,meira2005southern[182],,,^ o m o k $,default
yuk-66-1,,yuk,66,ta,ta,t a,,oquendo2007gramatica[101],,,^ t a $,default
wmr-66-1,,wmr,66,tɨta,tɨta,t ɨ t a,,,,,^ t ɨ t a $,default
yuk-70-1,,yuk,70,utu,utu,u t u,,meira2005southern[182],,,^ u t u $,default
tam-70-1,,tam,70,u,u,u,,gilij1782saggio[171],,,^ u $,default
pem-70-1,,pem,70,to,to,t o,,pemondearmellada1994[261],,,^ t o $,default
pan-70-1,,pan,70,utu,utu,u t u,,panarepayne2013[70],,,^ u t u $,default
mak-70-1,,mak,70,utu,utu,u t u,,maquiritaricaceres2011[453],,,^ u t u $,default
kui-70-1,,kui,70,tu,tu,t u,,meira2005southern[182],,,^ t u $,default
ikp-70-1,,ikp,70,eru,eru,e r u,,alves2013verbo[46],,,^ e r u $,default
bak-70-1,,bak,70,udu,udu,u <<d>> u,,meira2005southern[182],,,^ u <d> u $,default
ara-70-1,,ara,70,udu,udu,u <<d>> u,,alves2017arara[95],,,^ u <d> u $,default
yab-70-1,,yab,70,turu,turu,t u r u,,,,,^ t u r u $,default
wmr-70-1,,wmr,70,rɨ,rɨ,r ɨ,,waimiribruno2003[126],,,^ r ɨ $,default
mac-70-1,,mac,70,tɨrɨ,tɨrɨ,t ɨ r ɨ,,abbott2015dictionary,,,^ t ɨ r ɨ $,default
kar-70-1,,kar,70,ɨrɨ,ɨrɨ,ɨ r ɨ,,courtz2008carib[438],,,^ ɨ r ɨ $,default
ing-70-1,,ing,70,tərɨ,tərɨ,t <<ə>> r ɨ,,cruz2005fonologia[326],,,^ t <ə> r ɨ $,default
wai-70-1,,wai,70,ɨmɨ,ɨmɨ,ɨ m ɨ,,waiwaihawkins1998[35],,,^ ɨ m ɨ $,default
kax-70-1,,kax,70,mɨrɨ,mɨrɨ,m ɨ r ɨ,,,,,^ m ɨ r ɨ $,default
hix-70-1,,hix,70,ɨmɨ,ɨmɨ,ɨ m ɨ,,hixkaryanaderby1985[193],,,^ ɨ m ɨ $,default
way-70-1,,way,70,ekarə,ekarə,e k a r <<ə>>,,wayanatavares2005[338],,,^ e k a r <ə> $,default
tri-70-1,,tri,70,ekarama,ekarama,e k a r a m a,,meira2005southern[182],,,^ e k a r a m a $,default
car-70-1,,car,70,ekarama,ekarama,e k a r a m a,,robayo2000avance[178],,,^ e k a r a m a $,default
apa-70-1,,apa,70,ekaro,ekaro,e k a r o,,camargo2002lexico[111],,,^ e k a r o $,default
map-70-1,,map,70,wahtu,wahtu,w a <<h>> t u,,muller1975mapoyo[77],,,^ w a <h> t u $,default
yuk-71-1,,yuk,71,ka,ka,k a,,meira2005southern[182],,,^ k a $,default
wmr-71-1,,wmr,71,ka; ke,ka,k a,,waimiribruno2003[126],,,^ k a $,default
wmr-71-2,,wmr,71,ka; ke,ke,k e,,waimiribruno2003[126],,,^ k e $,default
way-71-1,,way,71,ka,ka,k a,,wayanatavares2005[338],,,^ k a $,default
wai-71-1,,wai,71,kas,kas,k a s,,hawkins2015dictionary,,,^ k a s $,default
tri-71-1,,tri,71,ka,ka,k a,,meira2005southern[182],,,^ k a $,default
tam-71-1,,tam,71,ka,ka,k a,,gilij1782saggio[330],,,^ k a $,default
pem-71-1,,pem,71,ka,ka,k a,,swiggers2010gramatica[123],,,^ k a $,default
pan-71-1,,pan,71,ka,ka,k a,,price2015dictionary,,,^ k a $,default
mac-71-1,,mac,71,ka,ka,k a,,macushiabbott1991[28],,,^ k a $,default
kui-71-1,,kui,71,ki,ki,k i,,meira2005southern[182],,,^ k i $,default
kax-71-1,,kax,71,ka,ka,k a,,schuring2018kaxuyana[122],,,^ k a $,default
kar-71-1,,kar,71,wɨka,wɨka,w ɨ k a,,courtz2008carib[431],,,^ w ɨ k a $,default
ing-71-1,,ing,71,ka,ka,k a,,cruz2005fonologia[393],,,^ k a $,default
ikp-71-1,,ikp,71,ke,ke,k e,,ikpengpacheco2001[136],,,^ k e $,default
hix-71-1,,hix,71,ka,ka,k a,,hixkaryanaderby1985[23],,,^ k a $,default
car-71-1,,car,71,ka,ka,k a,,robayo2000avance[179],,,^ k a $,default
bak-71-1,,bak,71,ge,ge,<<g>> e,,meira2005southern[182],,,^ <g> e $,default
ara-71-1,,ara,71,ke,ke,k e,,alves2017arara[150],,,^ k e $,default
apa-71-1,,apa,71,ka,ka,k a,,camargo2002lexico[112],,,^ k a $,default
aku-71-1,,aku,71,ka,ka,k a,,meira1998proto[182],,,^ k a $,default
mak-71-1,,mak,71,əʔrɨ,əʔrɨ,<<ə>> ʔ r ɨ,,maquiritaricaceres2011[449],,,^ <ə> ʔ r ɨ $,default
map-71-1,,map,71,anoni,anoni,a n o n i,,muller1975mapoyo[74],,,^ a n o n i $,default
yab-71-1,,yab,71,jataru,jataru,j a t a r u,,mendez1959yawarana[67],,,^ j a t a r u $,default
yuk-72-1,,yuk,72,wet͡ʃo,wet͡ʃo,w e t <<͡>> <<ʃ>> o,,meira2005southern[182],,,^ w e t <͡> <ʃ> o $,default
wmr-72-1,,wmr,72,woi,woi,w o i,,,,,^ w o i $,default
tri-72-1,,tri,72,wei,wei,w e i,,meira2005southern[182],,,^ w e i $,default
tam-72-1,,tam,72,weju,weju,w e j u,,gilij1781saggio[159],,,^ w e j u $,default
pem-72-1,,pem,72,wei,wei,w e i,,swiggers2010gramatica[102],,,^ w e i $,default
mac-72-1,,mac,72,wei,wei,w e i,,meira2005southern[182],,,^ w e i $,default
kar-72-1,,kar,72,weju,weju,w e j u,,courtz2008carib[424],,,^ w e j u $,default
ing-72-1,,ing,72,wəi,wəi,w <<ə>> i,,,,,^ w <ə> i $,default
car-72-1,,car,72,wei,wei,w e i,,robayo2000avance[179],,,^ w e i $,default
aku-72-1,,aku,72,wei,wei,w e i,,meira1998proto[185],,,^ w e i $,default
way-72-1,,way,72,hihi,hihi,<<h>> i <<h>> i,,,,,^ <h> i <h> i $,default
mak-72-1,,mak,72,sii,sii,s i i,,hall2015dictionary,,,^ s i i $,default
kui-72-1,,kui,72,ɣiti,ɣiti,<<ɣ>> i t i,,,,,^ <ɣ> i t i $,default
kax-72-1,,kax,72,isɨsɨ,isɨsɨ,i s ɨ s ɨ,,schuring2018kaxuyana[164],,,^ i s ɨ s ɨ $,default
ikp-72-1,,ikp,72,t͡ʃit͡ʃi,t͡ʃit͡ʃi,t <<͡>> <<ʃ>> i t <<͡>> <<ʃ>> i,,meira2005southern[182],,,^ t <͡> <ʃ> i t <͡> <ʃ> i $,default
bak-72-1,,bak,72,ʃiʃi,ʃiʃi,<<ʃ>> i <<ʃ>> i,,meira2005southern[182],,,^ <ʃ> i <ʃ> i $,default
ara-72-1,,ara,72,t͡ʃit͡ʃi,t͡ʃit͡ʃi,t <<͡>> <<ʃ>> i t <<͡>> <<ʃ>> i,,desouza2010arara[9],,,^ t <͡> <ʃ> i t <͡> <ʃ> i $,default
apa-72-1,,apa,72,ʃiʃi,ʃiʃi,<<ʃ>> i <<ʃ>> i,,camargo2002lexico[99],,,^ <ʃ> i <ʃ> i $,default
wai-72-1,,wai,72,kaamo,kaamo,k a a m o,,hawkins2015dictionary,,,^ k a a m o $,default
hix-72-1,,hix,72,kamɨmɨ,kamɨmɨ,k a m ɨ m ɨ,,meira2005southern[182],,,^ k a m ɨ m ɨ $,default
pan-72-1,,pan,72,et͡ʃerkun,et͡ʃerkun,e t <<͡>> <<ʃ>> e r k u n,,meira2005southern[182],,,^ e t <͡> <ʃ> e r k u n $,default
map-72-1,,map,72,miroi,miroi,m i r o i,,muller1975mapoyo[65],,,^ m i r o i $,default
yab-72-1,,yab,72,jaatunu,jaatunu,j a a t u n u,,mattei2003pemono[44],,,^ j a a t u n u $,default
yab-73-1,,yab,73,nunə,nunə,n u n <<ə>>,,,,,^ n u n <ə> $,default
wmr-73-1,,wmr,73,nenuwe,nenuwe,n e n u w e,,waimiribruno2003[69],,,^ n e n u w e $,default
way-73-1,,way,73,nunuwə,nunuwə,n u n u w <<ə>>,,wayanatavares2005[132],,,^ n u n u w <ə> $,default
wai-73-1,,wai,73,nuuɲi,nuuɲi,n u u <<ɲ>> i,,hawkins2015dictionary,,,^ n u u <ɲ> i $,default
tri-73-1,,tri,73,nunnə,nunnə,n u n n <<ə>>,,meira2005southern[182],,,^ n u n n <ə> $,default
tam-73-1,,tam,73,nuna,nuna,n u n a,,gilij1781saggio[228],,,^ n u n a $,default
map-73-1,,map,73,nuunə,nuunə,n u u n <<ə>>,,muller1975mapoyo[65],,,^ n u u n <ə> $,default
mak-73-1,,mak,73,nuunə,nuunə,n u u n <<ə>>,,maquiritaricaceres2011[446],,,^ n u u n <ə> $,default
kui-73-1,,kui,73,ŋune,ŋune,<<ŋ>> u n e,,meira2005southern[182],,,^ <ŋ> u n e $,default
kar-73-1,,kar,73,nuno,nuno,n u n o,,courtz2008carib[326],,,^ n u n o $,default
ikp-73-1,,ikp,73,nuno,nuno,n u n o,,ikpengpacheco2001[98],,,^ n u n o $,default
hix-73-1,,hix,73,nuno,nuno,n u n o,,hixkaryanaderby1985[167],,,^ n u n o $,default
car-73-1,,car,73,nuna,nuna,n u n a,,huber1992vocabulario[65],,,^ n u n a $,default
bak-73-1,,bak,73,nunə,nunə,n u n <<ə>>,,meira2005southern[182],,,^ n u n <ə> $,default
ara-73-1,,ara,73,nuno,nuno,n u n o,,desouza2010arara[9],,,^ n u n o $,default
apa-73-1,,apa,73,nuno,nuno,n u n o,,camargo2002lexico[120],,,^ n u n o $,default
pem-73-1,,pem,73,kapɨi,kapɨi,k a p ɨ i,,swiggers2010gramatica[116],,,^ k a p ɨ i $,default
mac-73-1,,mac,73,kapoi,kapoi,k a p o i,,abbott2015dictionary,,,^ k a p o i $,default
ing-73-1,,ing,73,kapəi,kapəi,k a p <<ə>> i,,cruz2005fonologia[91],,,^ k a p <ə> i $,default
