"Language_ID","Swadesh_Nr","Feature_ID","Value","Cognateset_ID","Source","Comment","Full_Form"
"way",37,"hair","pupotɨ",1,"wayanatavares2005[44]","obj:pu from 'head'?",
"kar",37,"hair","ɨpotɨ",1,"hoff1968carib[244]",,
"aka",37,"hair","siʔpok",1,"akawaiocaesar2003[366]",,
"pem",37,"hair","siʔpok",1,"mosonyi2000pemon[542]",,
"mac",37,"hair","siʔpo",1,"abbott2015dictionary",,
"pan",37,"hair","iipohto",1,"mattei1994diccionario[380]",,
"tam",37,"hair","t͡ʃipoti",1,"gilij1782saggio[386]",,
"yab",37,"hair","t͡ʃipoti",1,"mattei2003pemono[41]",,
"map",37,"hair","sipoti",1,"mattei2003pemono[41]",,
"kui",37,"hair","ipu",1,"meira2005southern[181]",,
"yuk",37,"hair","ptɨ",1,"meira2005southern[181]",,
"ara",37,"hair","retpu",2,"alves2017arara[118]",,
"ikp",37,"hair","eretput",2,"campetela1997analise[51]",,
"bak",37,"hair","ãga-hudu",3,"meira2005southern[181]",,
"apa",37,"hair","uʔse",4,"camargo2002lexico[107]",,
"mak",37,"hair","huuha",5,"maquiritarihall1988[71]",,
"wmr",37,"hair","jɨhia",6,"bruno1996dictionary[12]",,
"kax",38,"head","hu",1,"schuring2018kaxuyana[52]",,
"hix",38,"head","jhuthu",1,"hixkaryanaderby1979[195]",,
"wai",38,"head","htɨɸɨ",1,"hawkins2015dictionary",,
"tri",38,"head","putupə",1,"meira2005southern[181]",,
"aku",38,"head","puupə",1,"meira1998proto[173]",,
"car",38,"head","hutuhə",1,"robayo2000avance[178]",,
"way",38,"head","uputpɨ",1,"wayanatavares2005[288]",,
"apa",38,"head","upuʔpu",1,"camargo2002lexico[107]",,
"kar",38,"head","upu",1,"courtz2008carib[414]",,
"mak",38,"head","huʔhə",1,"maquiritaricaceres2011[442]",,
"ing",38,"head","puʔpai",1,"cruz2005fonologia[128]",,
"pem",38,"head","puʔpai",1,"swiggers2010gramatica[101]",,
"mac",38,"head","puʔpai",1,"abbott2015dictionary",,
"pan",38,"head","pu",1,"panarepayne2013[149]",,
"tam",38,"head","prutpe",1,"gilij1782saggio[311]",,
"wmr",38,"head","ɨhɨ",1,"waimiribruno2003[161]",,
"ara",38,"head","munt͡ʃi",2,"alves2017arara[126]",,
"ikp",38,"head","momt͡ʃi",2,"ikpengpacheco2001[24]",,
"yab",38,"head","waisteri",3,"mendez1959yawarana[66]",,
"map",38,"head","wastə",3,"muller1975mapoyo[59]",,"wastə-rɨ; wastə-ʔbə"
"yuk",38,"head","wasa",3,"meira2005southern[181]",,
"bak",38,"head","ãgahu",4,"meira2005southern[181]",,
"kui",38,"head","ɣitɨ",5,"meira2005southern[181]",,
"aka",38,"head","puʔpə",1,"stegeman2014akawaio[172]",,
"kax",39,"ear","hana",1,"pc[Spike Gildea]",,
"hix",39,"ear","hana",1,"hixkaryanaderby1979[194]",,
"wai",39,"ear","ɸana",1,"hawkins2015dictionary",,
"ara",39,"ear","pana",1,"desouza2010arara[41]",,
"ikp",39,"ear","wana",1,"meira2005southern[181]",,
"bak",39,"ear","wãta",1,"meira2005southern[181]",,
"tri",39,"ear","pana",1,"meira2005southern[181]",,
"aku",39,"ear","pana",1,"meira1998proto[169]",,
"car",39,"ear","hana",1,"robayo2000avance[178]",,
"way",39,"ear","pana",1,"camargo2010wayana[103]",,
"apa",39,"ear","pana",1,"camargo2002lexico[74]",,
"kar",39,"ear","pana",1,"courtz2008carib[335]",,
"mak",39,"ear","haana",1,"hall2015dictionary",,
"ing",39,"ear","pana",1,"cruz2005fonologia[54]",,
"pem",39,"ear","pana",1,"swiggers2010gramatica[246]",,
"mac",39,"ear","pana",1,"abbott2015dictionary",,
"pan",39,"ear","pana",1,"mattei1994diccionario[369]",,
"tam",39,"ear","pana",1,"gilij1780saggio[181]",,
"yab",39,"ear","pana",1,"mendez1959yawarana[66]",,
"map",39,"ear","pana",1,"muller1975mapoyo[59]",,
"kui",39,"ear","haŋa",1,"meira2005southern[181]",,
"yuk",39,"ear","pana",1,"meira2005southern[181]",,
"wmr",39,"ear","pana",1,"waimiribruno2003[72]",,
"aka",39,"ear","pana",1,"stegeman2014akawaio[164]",,
"kax",40,"eye","enu",1,"schuring2018kaxuyana[161]",,
"hix",40,"eye","onu",1,"hixkaryanaderby1979[194]",,
"wai",40,"eye","ew",1,"hawkins2015dictionary",,
"ara",40,"eye","eŋ",1,"desouza2010arara[34]",,
"ikp",40,"eye","eŋ",1,"ikpengpacheco2001[90]",,
"bak",40,"eye","enu",1,"meira2005southern[181]",,
"tri",40,"eye","enu",1,"meira2005southern[181]",,
"aku",40,"eye","ənu; enu",1,"meira1998proto[170]",,
"car",40,"eye","enu",1,"robayo2000avance[178]",,
"way",40,"eye","əwu",1,"camargo2010wayana[27]",,
"apa",40,"eye","onu",1,"camargo2002lexico[69]",,
"kar",40,"eye","onu",1,"courtz2008carib[330]",,
"mak",40,"eye","ənu",1,"hall2015dictionary",,
"ing",40,"eye","enu",1,"ikpengpacheco2001[90]",,
"pem",40,"eye","enu",1,"swiggers2010gramatica[124]",,
"mac",40,"eye","enu",1,"abbott2015dictionary",,
"pan",40,"eye","o",1,"mattei1994diccionario[368]",,
"tam",40,"eye","anu",1,"gilij1781saggio[71]",,
"yab",40,"eye","janu",1,"mendez1959yawarana[66]",,
"map",40,"eye","jenu",1,"muller1975mapoyo[59]",,
"kui",40,"eye","iŋu",1,"meira2005southern[181]",,
"yuk",40,"eye","enu",1,"meira2005southern[181]",,
"wmr",40,"eye","eba",2,"waimiribruno2003[72]",,
"aka",40,"eye","enu",1,"stegeman2014akawaio[165]",,
"kax",41,"nose","owna",1,"pc[Spike Gildea]",,
"hix",41,"nose","owna",1,"hixkaryanaderby1979[195]",,
"wai",41,"nose","ewna",1,"hawkins2015dictionary",,
"ara",41,"nose","eŋna",1,"desouza2010arara[40]",,
"ikp",41,"nose","eŋna",1,"meira2005southern[181]",,
"bak",41,"nose","ena",1,"meira2005southern[181]",,
"tri",41,"nose","oona",1,"meira2005southern[181]",,
"aku",41,"nose","eunata",1,"meira1998proto[179]",,
"car",41,"nose","ona",1,"robayo2000avance[179]",,
"way",41,"nose","əmna",1,"wayanatavares2005[125]",,
"apa",41,"nose","ouna",1,"camargo2002lexico[73]",,
"kar",41,"nose","enaʔta",1,"courtz2008carib[260]",,
"mak",41,"nose","ənna",1,"maquiritaricaceres2011[70]",,
"ing",41,"nose","euna",1,"cruz2005fonologia[49]",,
"pem",41,"nose","jeuna",1,"swiggers2010gramatica[109]",,
"mac",41,"nose","euna",1,"abbott2015dictionary",,
"pan",41,"nose","əwa",1,"mattei1994diccionario[365]",,
"tam",41,"nose","onna",1,"gilij1781saggio[207]",,
"yab",41,"nose","jena",1,"mendez1959yawarana[67]",,
"map",41,"nose","jənna",1,"muller1975mapoyo[60]",,
"kui",41,"nose","inata",1,"meira2005southern[181]",,
"yuk",41,"nose","ena",1,"meira2005southern[181]",,
"wmr",41,"nose","nata",1,"bruno1996dictionary[17]",,
"aka",41,"nose","enna",1,"stegeman2014akawaio[180]",,
"kax",42,"mouth","mɨta",1,"pc[Spike Gildea]",,
"hix",42,"mouth","mta",1,"hixkaryanaderby1985[210]",,
"wai",42,"mouth","mta",1,"hawkins2015dictionary",,
"bak",42,"mouth","ta",1,"meira2005southern[181]",,
"tri",42,"mouth","mɨta; nta",1,"meira2005southern[180]",,
"aku",42,"mouth","mɨɨta; ta",1,"meira1998proto[178]",,
"car",42,"mouth","mɨda",1,"robayo2000avance[179]",,
"way",42,"mouth","mɨta",1,"wayanatavares2005[38]",,
"apa",42,"mouth","mɨʔta",1,"camargo2002lexico[106]",,
"kar",42,"mouth","ɨnta",1,"courtz2008carib[435]",,
"mak",42,"mouth","nta",1,"maquiritaricaceres2011[446]",,
"ing",42,"mouth","mɨta",1,"cruz2005fonologia[128]",,
"pem",42,"mouth","mɨta",1,"swiggers2010gramatica[109]",,
"mac",42,"mouth","nta",1,"abbott2015dictionary",,
"pan",42,"mouth","-nta",1,"mattei1994diccionario[295]",,
"tam",42,"mouth","mta",1,"gilij1782saggio[155]",,
"kui",42,"mouth","nta",1,"meira2005southern[180]",,
"ara",42,"mouth","po",2,"alves2017arara[51]",,
"ikp",42,"mouth","pora; wora",2,"ikpengpacheco2001[98]",,
"yab",42,"mouth","pota",2,"mendez1959yawarana[67]",,
"map",42,"mouth","pota",2,"villalon2007consonants[50]","Archaic obj:nda.","obj:pota-rɨ"
"yuk",42,"mouth","pota",2,"meira2005southern[180]",,
"wmr",42,"mouth","pɨta",2,"waimiribruno2003[70]",,
"aka",42,"mouth","mɨta",1,"stegeman2014akawaio[179]",,
"kax",43,"tooth","jo",1,"schuring2018kaxuyana[166]",,
"hix",43,"tooth","jo",1,"hixkaryanaderby1979[195]",,
"wai",43,"tooth","jo",1,"hawkins2015dictionary",,
"ara",43,"tooth","e",1,"desouza2010arara[43]",,
"ikp",43,"tooth","e",1,"ikpengpacheco2001[251]",,
"bak",43,"tooth","e",1,"meira2005southern[181]",,
"tri",43,"tooth","je",1,"meira2005southern[181]",,
"aku",43,"tooth","je(ʔ)",1,"meira1998proto[187]",,
"car",43,"tooth","je",1,"robayo2000avance[180]",,
"way",43,"tooth","je",1,"camargo2010wayana[62]",,
"apa",43,"tooth","ze",1,"camargo2002lexico[9]",,
"kar",43,"tooth","je",1,"courtz2008carib[285]",,
"mak",43,"tooth","re",1,"hall2015dictionary",,
"ing",43,"tooth","jə",1,"cruz2005fonologia[80]",,
"pem",43,"tooth","je",1,"swiggers2010gramatica[203]",,
"mac",43,"tooth","je",1,"abbott2015dictionary",,
"pan",43,"tooth","jə",1,"mattei1994diccionario[324]",,
"tam",43,"tooth","je",1,"gilij1781saggio[297]",,
"yab",43,"tooth","jə",1,"mendez1959yawarana[72]",,
"map",43,"tooth","jə",1,"muller1975mapoyo[60]",,
"kui",43,"tooth","i",1,"meira2005southern[181]",,
"yuk",43,"tooth","jɨ",1,"meira2005southern[181]",,
"wmr",43,"tooth","jee",1,"waimiribruno2003[38]",,
"aka",43,"tooth","ɨ",1,"stegeman2014akawaio[199]",,
"kax",44,"tongue","nu",1,"pc[Spike Gildea]",,
"hix",44,"tongue","ɲu",1,"hixkaryanaderby1979[195]","Surface form obj:ɟuru, from obj:k-ɲu-ru.",
"wai",44,"tongue","ɲu",1,"hawkins2015dictionary",,
"ara",44,"tongue","lu",1,"desouza2010arara[41]",,
"ikp",44,"tongue","lu",1,"ikpengpacheco2001[43]",,
"bak",44,"tongue","lu",1,"meira2005southern[181]",,
"tri",44,"tongue","nore",1,"meira2005southern[181]",,
"aku",44,"tongue","nore",1,"meira1998proto[187]",,
"way",44,"tongue","nu",1,"camargo2010wayana[99]",,
"apa",44,"tongue","nu",1,"camargo2002lexico[65]",,
"kar",44,"tongue","nu",1,"courtz2008carib[326]",,
"mak",44,"tongue","ɲuu",1,"hall2015dictionary",,
"mac",44,"tongue","nu",1,"macdonell1994macushi[292]",,
"pan",44,"tongue","iɲo",1,"mattei1994diccionario[353]",,
"tam",44,"tongue","nu",1,"gilij1782saggio[379]",,
"yab",44,"tongue","nu",1,"mendez1959yawarana[68]",,
"map",44,"tongue","nu",1,"muller1975mapoyo[60]",,
"kui",44,"tongue","ŋu",1,"meira2005southern[181]",,
"wmr",44,"tongue","nɨ",1,"bruno1996dictionary[14]",,
"ing",44,"tongue","ani",2,"cruz2005fonologia[76]",,
"pem",44,"tongue","janito",2,"mosonyi2000pemon[542]",,
"yuk",44,"tongue","konatre",3,"meira2005southern[181]",,
"car",44,"tongue","iɲiko",4,"robayo2000avance[180]",,
"aka",44,"tongue","ani",2,"stegeman2014akawaio[199]",,
"aka",45,"claw","ʔta piʔpə",5,"stegeman2014akawaio[64]",,
"pem",45,"claw","enna piʔpə",4,"garcia2006diccionario[220]",,
"mac",45,"claw","enja puʔpɨ",4,"abbott2015dictionary",,
"ikp",45,"claw","pro",1,"ikpengpacheco2001[278]",,
"tri",45,"claw","pɨroi",1,"triomeira1999[698]",,
"yab",45,"claw","poi",1,"pc[Spike Gildea]",,"poi-hpə"
"ara",45,"claw","amoe",2,"desouza2010arara[18]",,
"tri",45,"claw","amoi",2,"triomeira1999[475]",,
"mak",45,"claw","əmi",2,"maquiritaricaceres2011[448]",,
"hix",45,"claw","amo-ʃoʃo",3,"howard2001wrought[476]",,
"wai",45,"claw","amo-ʃoʃo",3,"howard2001wrought[476]",,
"pan",45,"claw","i-hta-ɲon",6,"mattei1994diccionario[94]",,
"car",45,"claw","hamosairi",7,"huber1992vocabulario[271]",,
"kax",45,"claw","amo-t͡ʃikire",8,"pc[Spike Gildea]",,"j-amo-t͡ʃikire"
"kar",45,"claw","ɨʔposaikɨ",9,"courtz2008carib[438]",,
"way",45,"claw","amo hawin",10,"camargo2010wayana[8]",,
"apa",45,"claw","oma ʃipuʔtu",11,"camargo2002lexico[132]",,
"bak",45,"claw","õda",12,"meira2005southern[181]",,
"kui",45,"claw","õmpi",13,"meira2005southern[181]",,
"yuk",45,"claw","etakʃu",14,"meira2005southern[181]",,
"map",45,"claw","jə",15,"muller1975mapoyo[71]","Also 'tooth'.","jə-ʔpə"
"wmr",45,"claw","bisekrɨ",16,"bruno1996dictionary[51]",,
"kax",46,"foot","huhu",1,"schuring2018kaxuyana[33]",,
"ara",46,"foot","pu",1,"alves2017arara[190]",,
"ikp",46,"foot","pu",1,"alves2013verbo[42]",,
"bak",46,"foot","hu",1,"meira2005southern[181]",,
"tri",46,"foot","hpu",1,"meira2005southern[181]",,
"aku",46,"foot","pupu",1,"meira1998proto[171]",,
"car",46,"foot","huhu",1,"huber1992vocabulario[29]",,
"way",46,"foot","pupu",1,"wayanatavares2005[12]",,
"apa",46,"foot","puupu",1,"camargo2002lexico[124]",,
"kar",46,"foot","pupu",1,"courtz2008carib[352]",,
"mak",46,"foot","uhu",1,"maquiritaricaceres2011[453]",,
"mac",46,"foot","pu",1,"abbott2015dictionary",,
"wai",46,"foot","hta",2,"hawkins2015dictionary",,
"ing",46,"foot","pɨta",2,"cruz2005fonologia[288]",,
"pem",46,"foot","pɨta",2,"swiggers2010gramatica[104]",,
"pan",46,"foot","pata",2,"mattei1994diccionario[166]","Vowel harmony.",
"tam",46,"foot","puita",2,"gilij1781saggio[333]",,
"map",46,"foot","ta",2,"muller1975mapoyo[71]",,"ta-ri; u-ta-ʔbə"
"kui",46,"foot","tapɨ",2,"meira2005southern[181]","Metathesis.",
"wmr",46,"foot","se",3,"waimiribruno2003[80]",,
"yuk",46,"foot","peʃe",4,"meira2005southern[181]",,
"yab",46,"foot","əstakunu",5,"mendez1959yawarana[66]","Also obj:astari.",
"hix",46,"foot","hro",6,"hixkaryanaderby1979[196]",,
"aka",46,"foot","pɨta",2,"stegeman2014akawaio[168]",,
"kax",47,"knee","sokmu",1,"schuring2018kaxuyana[33]",,
"hix",47,"knee","esokna",1,"hixkaryanaderby1979[196]",,"k-osokna-rɨ"
"wai",47,"knee","osokmu",1,"hawkins2015dictionary",,
"ara",47,"knee","edegum",1,"desouza2010arara[18]",,
"bak",47,"knee","ezẽũru",1,"meira2005southern[181]","Pertensive obj:-ru?",
"way",47,"knee","əhehmu",1,"camargo2010wayana[30]",,
"apa",47,"knee","sekumu",1,"camargo2002lexico[84]",,
"kar",47,"knee","okuna",1,"courtz2008carib[328]",,
"mak",47,"knee","əəʔmu",1,"hall2015dictionary",,
"ing",47,"knee","eseʔmu",1,"cruz2005fonologia[66]",,
"pem",47,"knee","esemu",1,"swiggers2010gramatica[250]",,
"mac",47,"knee","eʔsemu",1,"macdonell1994macushi[249]",,
"pan",47,"knee","t͡ʃeʔmu",1,"mattei1994diccionario[391]",,
"tam",47,"knee","et͡ʃekimu",1,"gilij1782saggio[380]",,
"yab",47,"knee","t͡ʃikimura",1,"mendez1959yawarana[68]",,
"tri",47,"knee","wereena",2,"meira2005southern[181]",,
"aku",47,"knee","ereʔnaa",2,"meira1998proto[176]","Also obj:ereʔna, obj:erehema.",
"car",47,"knee","esena",3,"huber1992vocabulario[27]",,
"ikp",47,"knee","pjagumi",4,"ikpengpacheco2001[278]",,
"wmr",47,"knee","ɨse dɨkrɨ",5,"bruno1996dictionary[14]",,
"kui",47,"knee","iɣipaŋa",6,"meira2005southern[181]",,
"yuk",47,"knee","emekre",7,"meira2005southern[181]",,
"map",47,"knee","pore",8,"muller1975mapoyo[60]",,
"aka",47,"knee","eseʔmu",1,"stegeman2014akawaio[175]",,
"ara",48,"hand","emia",1,"desouza2010arara[21]",,
"ikp",48,"hand","mja",1,"ikpengpacheco2001[242]",,
"bak",48,"hand","ema",1,"meira2005southern[181]",,
"tri",48,"hand","enja",1,"meira2005southern[181]",,
"aku",48,"hand","enja",1,"meira1998proto[173]",,
"car",48,"hand","əɲa",1,"robayo2000avance[178]",,
"apa",48,"hand","oma; ema",1,"koehn1995apalai[32]",,
"kar",48,"hand","aina",1,"courtz2008carib[213]",,
"ing",48,"hand","mijaʔ",1,"cruz2005fonologia[70]",,
"pem",48,"hand","jenna",1,"swiggers2010gramatica[170]",,
"mac",48,"hand","enja",1,"abbott2015dictionary",,
"pan",48,"hand","eɲa",1,"mattei1994diccionario[359]",,
"tam",48,"hand","amɲa",1,"gilij1781saggio[244]",,
"kui",48,"hand","iɲatɨ",1,"meira2005southern[181]",,
"yuk",48,"hand","ema",1,"meira2005southern[181]",,
"kax",48,"hand","amo",2,"pc[Spike Gildea]",,
"hix",48,"hand","amo",2,"hixkaryanaderby1979[194]",,
"wai",48,"hand","amo",2,"hawkins2015dictionary",,
"way",48,"hand","amo",2,"camargo2010wayana[46]",,
"mak",48,"hand","amoo",2,"hall2015dictionary",,
"wmr",48,"hand","amɨɨ",2,"bruno1996dictionary[19]",,
"yab",48,"hand","jemekunu",3,"mendez1959yawarana[66]",,
"map",48,"hand","jemekunu",3,"muller1975mapoyo[60]",,
"aka",48,"hand","mijaʔ",1,"stegeman2014akawaio[171]",,
"tri",49,"belly","waku",1,"meira2005southern[181]",,
"aku",49,"belly","waaku",1,"meira1998proto[165]",,
"car",49,"belly","waku",1,"robayo2000avance[178]",,
"apa",49,"belly","waku",1,"camargo2002lexico[106]",,
"mak",49,"belly","wenɨ",2,"maquiritaricaceres2011[455]","'stomach'.",
"tam",49,"belly","weni",2,"gilij1782saggio[387]",,
"kax",49,"belly","wetuhu",3,"schuring2018kaxuyana[195]",,
"wai",49,"belly","wetho",3,"hawkins2015dictionary","'stomach'.",
"bak",49,"belly","dəhu",3,"meira2005southern[181]",,
"way",49,"belly","wetepu",3,"wayanatavares2005[56]",,
"kui",49,"belly","tehu",3,"meira2005southern[181]",,
"wmr",49,"belly","wepɨ",3,"bruno1996dictionary[23]",,
"kar",49,"belly","pose",4,"courtz2008carib[350]",,
"yab",49,"belly","posetti",4,"mendez1959yawarana[65]",,
